"x","y","mean","sd","snr"
279.499999999999,4867.3,0.211852551623029,0.267288704882843,0.792598219651248
279.499999999998,4867.2,0.212443584974841,0.252093463939099,0.84271754473636
279.499999999998,4867,0.175230927994915,0.224453268373526,0.780701164499429
279.499999999998,4866.9,0.156624599504777,0.232354405012783,0.67407630811286
279.5,4866.7,0.212754578719924,0.24350564629949,0.873715176436834
279.499999999999,4866.6,0.231478866021511,0.249646055373729,0.927228213860538
279.999999999999,4866.4,0.438018239423802,0.266829099186135,1.64156848244744
279.999999999999,4866.6,0.410928973082634,0.243950535259419,1.6844766200068
279.999999999999,4866.7,0.380388817179693,0.238613346402898,1.59416404368852
279.999999999998,4866.9,0.280203535025472,0.25117612440296,1.11556596269454
279.999999999999,4867,0.249175591650153,0.245039419859954,1.01687961795112
279.999999999999,4867.2,0.19777125158296,0.239556484306583,0.825572524807359
279.999999999999,4867.3,0.166037319842377,0.234523852771163,0.707976258621284
279.999999999999,4867.5,0.112800424349839,0.239986978514247,0.470027270013496
279.999999999999,4867.6,0.108556114797763,0.222821062925399,0.487189646133715
279.999999999998,4867.8,0.0908155465840463,0.219720579634109,0.413322897360263
279.999999999999,4867.9,0.0669873477950034,0.221138409998677,0.30292045509147
279.999999999999,4868.1,0.0384545348627964,0.21574709527007,0.178238945996744
280,4868.2,0.0284158043634042,0.221750400229022,0.12814319313091
278.999999999999,4868.4,-0.0144954383393142,0.237588984809412,0.061010565582163
278.999999999999,4868.5,0.0153422640484438,0.23294624064557,0.065861822907832
278.999999999999,4868.7,0.10137396071454,0.239155891958271,0.423882346717295
278.999999999999,4868.8,0.159784841627159,0.241283820185703,0.662227751136321
278.999999999999,4869,0.267232419223861,0.222602142060439,1.20049347571554
278.999999999998,4869.1,0.301263204154933,0.221065743825857,1.36277651589588
278.999999999999,4869.3,0.391478591928312,0.224666558532781,1.74248715289415
278.999999999998,4869.4,0.405624494433802,0.22531499116706,1.80025524414863
278.999999999998,4869.6,0.326687374030798,0.220954262169645,1.47852940614458
278.999999999999,4869.7,0.264499349086814,0.226153252302231,1.16955801605425
278.999999999999,4869.9,0.10967735244066,0.213999350148533,0.512512549054635
278.999999999998,4870,0.0322663541185023,0.227494421323007,0.14183360598847
278.999999999999,4870.2,-0.112973596384062,0.255706987701965,0.441808796073014
278.999999999999,4870.3,-0.141965097680423,0.236828967008188,0.599441442800848
